Year,UNITID,Level and degree/certificate-seeking status of student,Undergraduate or graduate level of student,Original level of study on survey form,Grand total,Grand total men,Grand total women,American Indian or Alaska Native total,American Indian or Alaska Native men,American Indian or Alaska Native women,Asian total,Asian men,Asian women,Black or African American total,Black or African American men,Black or African American women,Hispanic or Latino total,Hispanic or Latino men,Hispanic or Latino women,Native Hawaiian or Other Pacific Islander total,Native Hawaiian or Other Pacific Islander men,Native Hawaiian or Other Pacific Islander women,White total,White men,White women,Two or more races total,Two or more races men,Two or more races women,Race/ethnicity unknown total,Race/ethnicity unknown men,Race/ethnicity unknown women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women,Gender unknown,Another gender,Total of gender unknown and another gender,Total gender reported as one of the mutually exclusive binary categories (Men/Women),Institution name alias,Institution (entity) name,Street address or post office box,City location of institution,State abbreviation,ZIP code,County name,UNITID-1,FIPS state code,Bureau of Economic Analysis (BEA) regions,Name of chief administrator,Title of chief administrator,General information telephone number,Employer Identification Number,Unique Entity Identifier (UEI) Numbers,Office of Postsecondary Education (OPE) ID Number,OPE Title IV eligibility indicator code,Institution's internet website address,Sector of institution,Level of institution,Control of institution,Highest level of offering,Undergraduate offering,Graduate offering,Highest degree offered,Degree-granting status,Historically Black College or University,Institution has hospital,Institution grants a medical degree,Tribal college,Degree of urbanization (Urban-centric locale),Institution open to the general public,Status of institution,UNITID for merged schools,Year institution was deleted from IPEDS,Institution is active in current year,Primarily postsecondary indicator,Postsecondary institution indicator,Institutional Category,Carnegie Classification 2025: Institutional Classification,Land Grant Institution,Institution size category,Multi-institution or multi-campus organization,Name of multi-institution or multi-campus organization,Longitude location of institution,Latitude location of institution
2023,228459,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time","Not applicable, undergraduate detail",Undergraduate,330,159,171,0,0,0,13,4,9,49,26,23,161,75,86,1,0,1,90,48,42,12,4,8,2,1,1,2,1,1,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2023,228459,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking ","Not applicable, undergraduate detail",Undergraduate,7414,3131,4283,16,11,5,252,115,137,669,308,361,3191,1294,1897,12,8,4,2924,1258,1666,252,101,151,69,23,46,29,13,16,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2023,228459,"Part-time students, Graduate","Not applicable, undergraduate detail",Graduate,2299,774,1525,1,1,0,75,23,52,206,57,149,704,249,455,1,0,1,1116,367,749,64,16,48,50,21,29,82,40,42,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2023,228459,"Part-time students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,994,407,587,3,1,2,68,31,37,84,39,45,439,170,269,3,3,0,350,152,198,30,9,21,11,0,11,6,2,4,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2023,228459,"Part-time students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,6420,2724,3696,13,10,3,184,84,100,585,269,316,2752,1124,1628,9,5,4,2574,1106,1468,222,92,130,58,23,35,23,11,12,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,All students total,All students total,Generated total,42292,17486,24806,101,52,49,1139,480,659,3890,1557,2333,16120,6349,9771,46,20,26,18710,8078,10632,1538,593,945,108,55,53,640,302,338,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate total",Undergraduate,Undergraduate,37202,15702,21500,94,48,46,956,418,538,3531,1446,2085,14790,5890,8900,45,19,26,16124,7198,8926,1407,551,856,70,35,35,185,97,88,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,37202,15702,21500,94,48,46,956,418,538,3531,1446,2085,14790,5890,8900,45,19,26,16124,7198,8926,1407,551,856,70,35,35,185,97,88,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,6463,2310,4153,11,6,5,151,61,90,663,222,441,2718,921,1797,9,6,3,2610,995,1615,282,92,190,6,2,4,13,5,8,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate, Other degree/certificate-seeking","Not applicable, undergraduate detail",Undergraduate,30739,13392,17347,83,42,41,805,357,448,2868,1224,1644,12072,4969,7103,36,13,23,13514,6203,7311,1125,459,666,64,33,31,172,92,80,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Graduate",Graduate,Graduate,5090,1784,3306,7,4,3,183,62,121,359,111,248,1330,459,871,1,1,0,2586,880,1706,131,42,89,38,20,18,455,205,250,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,4676,2249,2427,10,7,3,149,75,74,372,192,180,1862,827,1035,1,0,1,2057,1039,1018,175,80,95,12,9,3,38,20,18,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"All students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,26063,11143,14920,73,35,38,656,282,374,2496,1032,1464,10210,4142,6068,35,13,22,11457,5164,6293,950,379,571,52,24,28,134,72,62,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate total","Not applicable, undergraduate detail",Undergraduate,29221,12054,17167,64,29,35,752,318,434,2860,1133,1727,11531,4525,7006,35,13,22,12650,5499,7151,1124,427,697,49,25,24,156,85,71,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,29221,12054,17167,64,29,35,752,318,434,2860,1133,1727,11531,4525,7006,35,13,22,12650,5499,7151,1124,427,697,49,25,24,156,85,71,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time","Not applicable, undergraduate detail",Undergraduate,6209,2213,3996,10,5,5,149,61,88,642,213,429,2599,883,1716,9,6,3,2510,952,1558,271,86,185,6,2,4,13,5,8,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","Not applicable, undergraduate detail",Undergraduate,23012,9841,13171,54,24,30,603,257,346,2218,920,1298,8932,3642,5290,26,7,19,10140,4547,5593,853,341,512,43,23,20,143,80,63,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,3560,1749,1811,7,4,3,110,54,56,294,157,137,1380,636,744,1,0,1,1584,806,778,141,65,76,11,8,3,32,19,13,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Full-time students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,19452,8092,11360,47,20,27,493,203,290,1924,763,1161,7552,3006,4546,25,7,18,8556,3741,4815,712,276,436,32,15,17,111,61,50,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Part-time students, Undergraduate total","Not applicable, undergraduate detail",Undergraduate,7981,3648,4333,30,19,11,204,100,104,671,313,358,3259,1365,1894,10,6,4,3474,1699,1775,283,124,159,21,10,11,29,12,17,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Part-time students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,7981,3648,4333,30,19,11,204,100,104,671,313,358,3259,1365,1894,10,6,4,3474,1699,1775,283,124,159,21,10,11,29,12,17,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time","Not applicable, undergraduate detail",Undergraduate,254,97,157,1,1,0,2,0,2,21,9,12,119,38,81,0,0,0,100,43,57,11,6,5,0,0,0,0,0,0,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
